runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,standard conflicts,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,num_agents
0.020835,0,1,10175,47238,10114,10114,10114,10114,0,0.000223,0,0,0,0,0.148697,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,37
0.023761,0,1,10217,47436,10155,10155,10155,10155,0,0.000211,0,0,0,0,0.152652,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,38
0.022107,0,1,10400,48310,10337,10337,10337,10337,0,0.00023,0,0,0,0,0.159158,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,39
0.02323,0,1,10784,50159,10719,10719,10719,10719,0,0.000235,0,0,0,0,0.162927,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,40
0.023786,0,1,10796,50215,10730,10730,10730,10730,0,0.00024,0,0,0,0,0.166947,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,41
0.026011,0,1,11139,51836,11072,11072,11072,11072,0,0.000257,0,0,0,0,0.170031,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,42
0.027251,0,1,11531,53726,11463,11463,11463,11463,0,0.000288,0,0,0,0,0.174635,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,43
0.027227,0,1,11736,54704,11667,11667,11667,11667,0,0.000267,0,0,0,0,0.176702,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,44
0.028341,0,1,11820,55104,11750,11750,11750,11750,0,0.000278,0,0,0,0,0.181665,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,45
0.029021,0,1,12072,56309,12001,12001,12001,12001,0,0.00032,0,0,0,0,0.184217,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,46
0.030704,0,1,12525,58451,12453,12453,12453,12453,0,0.00034,0,0,0,0,0.189762,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,47
0.032255,0,1,12779,59679,12706,12706,12706,12706,0,0.000341,0,0,0,0,0.193032,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,48
0.03419,0,1,12902,60228,12828,12828,12828,12828,0,0.000361,0,0,0,0,0.197407,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,49
0.033414,0,1,12907,60249,12832,12832,12832,12832,0,0.00036,0,0,0,0,0.202405,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,50
0.035376,0,1,13134,61344,13058,13058,13058,13058,0,0.000338,0,0,0,0,0.206641,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,51
0.036829,0,1,13579,63442,13502,13502,13502,13502,0,0.000436,0,0,0,0,0.207324,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,52
0.046918,1,3,16464,73425,13736,13736,13736,13736,1,0.000436,1e-06,0.000851,0.004675,0.005538,0.217413,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,53
0.047043,2,5,16781,75000,13737,13737,13737,13737,2,0.000481,2e-06,0.001656,0.005753,0.006814,0.217244,CBS with AStar,scenesinput/Berlin_1_256-even-21.scen:,54
0.000205,0,1,285,699,284,284,284,284,0,0,0,0,0,0,0.00415,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,1
0.000232,0,1,378,1136,376,376,376,376,0,1e-06,0,0,0,0,0.008439,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,2
0.000367,0,1,488,1662,485,485,485,485,0,1e-06,0,0,0,0,0.012942,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,3
0.000764,0,1,883,3308,879,879,879,879,0,2e-06,0,0,0,0,0.018335,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,4
0.001046,0,1,1276,5110,1271,1271,1271,1271,0,3e-06,0,0,0,0,0.020965,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,5
0.001298,0,1,1508,6181,1502,1502,1502,1502,0,4e-06,0,0,0,0,0.025427,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,6
0.002601,0,1,1511,6192,1504,1504,1504,1504,0,1e-05,0,0,0,0,0.044002,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,7
0.001533,0,1,1523,6247,1515,1515,1515,1515,0,6e-06,0,0,0,0,0.033955,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,8
0.001867,0,1,1943,8196,1934,1934,1934,1934,0,8e-06,0,0,0,0,0.037232,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,9
0.002251,0,1,2214,9481,2204,2204,2204,2204,0,1.1e-05,0,0,0,0,0.041297,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,10
0.002829,0,1,2665,11556,2654,2654,2654,2654,0,1.6e-05,0,0,0,0,0.04699,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,11
0.003189,0,1,3028,13279,3016,3016,3016,3016,0,1.8e-05,0,0,0,0,0.050387,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,12
0.003447,0,1,3149,13860,3136,3136,3136,3136,0,2e-05,0,0,0,0,0.054707,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,13
0.004046,0,1,3589,15957,3575,3575,3575,3575,0,4e-05,0,0,0,0,0.059979,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,14
0.005075,0,1,3994,17832,3979,3979,3979,3979,0,2.9e-05,0,0,0,0,0.064037,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,15
0.005006,0,1,4130,18462,4114,4114,4114,4114,0,3.2e-05,0,0,0,0,0.067607,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,16
0.005586,0,1,4177,18672,4160,4160,4160,4160,0,3.9e-05,0,0,0,0,0.072688,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,17
0.006373,0,1,4667,20941,4645,4645,4645,4645,0,4.6e-05,0,0,0,0,0.080512,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,18
0.006595,0,1,4910,22124,4887,4887,4887,4887,0,4.8e-05,0,0,0,0,0.078004,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,19
0.012358,1,3,10090,35838,5068,5068,5068,5068,1,6.5e-05,1e-06,0.000325,0.003548,0.003933,0.083948,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,20
0.013207,1,3,10483,37753,5460,5460,5460,5460,1,7.2e-05,2e-06,0.000316,0.003762,0.004132,0.086223,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,21
0.013912,1,3,10707,38793,5683,5683,5683,5683,1,8.2e-05,1e-06,0.000325,0.003725,0.004148,0.088562,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,22
0.014277,1,3,10821,39340,5796,5796,5796,5796,1,8.3e-05,2e-06,0.000354,0.003681,0.004064,0.094324,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,23
0.014875,1,3,10899,39724,5873,5873,5873,5873,1,8.2e-05,1e-06,0.000353,0.00389,0.004278,0.099324,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,24
0.016244,1,3,11171,41028,6141,6141,6141,6141,1,9.4e-05,1e-06,0.000398,0.004429,0.004872,0.103975,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,25
0.018204,1,3,11282,41569,6254,6254,6254,6254,1,0.000141,2e-06,0.000644,0.005503,0.006007,0.109247,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,26
0.017134,1,3,11434,42296,6405,6405,6405,6405,1,0.000106,1e-06,0.000395,0.004201,0.004655,0.112211,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,27
0.017982,1,3,11868,44339,6832,6832,6832,6832,1,0.000134,0,0.000443,0.004304,0.004782,0.113977,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,28
0.018956,1,3,12046,45217,7015,7015,7015,7015,1,0.000124,2e-06,0.000435,0.004541,0.004979,0.117406,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,29
0.019507,1,3,12169,45791,7131,7131,7131,7131,1,0.000131,0,0.000441,0.004636,0.005095,0.122068,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,30
0.021072,1,3,12466,47179,7433,7433,7433,7433,1,0.000135,2e-06,0.000551,0.00487,0.005328,0.131358,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,31
0.022094,1,3,12496,47340,7462,7462,7462,7462,1,0.000158,1e-06,0.000471,0.004949,0.005461,0.129882,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,32
0.022958,1,3,12884,49214,7849,7849,7849,7849,1,0.000158,1e-06,0.000525,0.004983,0.005473,0.131244,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,33
0.030894,4,9,16791,60984,7908,7908,7906,7906,4,0.000252,4e-06,0.002142,0.011595,0.01272,0.14941,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,34
0.032298,4,9,17100,62466,8214,8214,8212,8212,4,0.000225,3e-06,0.002406,0.01193,0.013087,0.140681,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,35
0.033201,4,9,17080,63220,8460,8460,8458,8458,4,0.000238,0,0.002347,0.011965,0.013116,0.14634,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,36
0.036073,4,9,17382,64623,8760,8760,8758,8758,4,0.000397,1e-06,0.002737,0.013012,0.014243,0.1515,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,37
0.035198,4,9,17667,65982,9048,9048,9046,9046,4,0.000257,3e-06,0.002427,0.01248,0.013674,0.152447,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,38
0.036663,4,9,17734,67054,9374,9374,9372,9372,4,0.000291,4e-06,0.002559,0.012349,0.013627,0.162365,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,39
0.038794,4,9,18727,70155,9832,9832,9830,9830,4,0.00033,2e-06,0.002603,0.013475,0.014725,0.162113,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,40
0.03977,4,9,18612,70415,9979,9979,9977,9977,4,0.000313,7e-06,0.002722,0.013207,0.014542,0.168478,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,41
0.040936,4,9,18654,70622,10025,10025,10023,10023,4,0.000321,4e-06,0.002818,0.013851,0.015188,0.171054,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,42
0.041136,4,9,18616,71274,10253,10253,10251,10251,4,0.000335,4e-06,0.002762,0.01317,0.01449,0.17924,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,43
0.041947,4,9,18791,72091,10398,10398,10396,10396,4,0.000348,2e-06,0.002815,0.013405,0.014708,0.176111,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,44
0.043889,4,9,19139,72912,10480,10480,10478,10478,4,0.000366,2e-06,0.002874,0.01418,0.015516,0.179716,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,45
0.045565,4,9,19353,73923,10692,10692,10690,10690,4,0.000371,4e-06,0.003021,0.014672,0.016035,0.183423,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,46
0.047233,4,9,19967,75993,11042,11042,11040,11040,4,0.000379,2e-06,0.003048,0.015163,0.016526,0.187313,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,47
0.048234,4,9,20017,76216,11090,11090,11088,11088,4,0.000379,3e-06,0.003102,0.015322,0.016711,0.193614,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,48
0.050863,4,9,20470,78368,11536,11536,11534,11534,4,0.000412,5e-06,0.003261,0.016201,0.017651,0.196089,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,49
0.052119,4,9,20314,79200,11894,11894,11892,11892,4,0.000459,4e-06,0.003319,0.015549,0.017075,0.205287,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,50
0.05238,4,9,20740,81135,12314,12314,12312,12312,4,0.000453,4e-06,0.003326,0.015324,0.016807,0.203738,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,51
0.064029,5,11,24862,91581,12597,12597,12595,12595,5,0.0005,6e-06,0.004194,0.023117,0.025232,0.216504,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,52
0.057972,5,11,21522,84808,12747,12747,12745,12745,5,0.000496,3e-06,0.004302,0.017806,0.019873,0.214928,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,53
0.081086,7,15,31958,112681,12999,12999,12997,12997,7,0.000586,5e-06,0.006116,0.033263,0.03649,0.219489,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,54
0.08381,6,13,31170,110585,13413,13413,13411,13411,6,0.000605,8e-06,0.00549,0.032861,0.036076,0.227143,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,55
0.081193,6,13,31508,112171,13730,13730,13728,13728,6,0.000568,5e-06,0.005388,0.030574,0.033506,0.224615,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,56
0.086273,6,13,32318,114384,14015,14015,14013,14013,6,0.000626,6e-06,0.005786,0.033865,0.036974,0.234981,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,57
0.095969,7,15,36265,124417,14124,14124,14122,14122,7,0.000695,8e-06,0.006646,0.041396,0.045252,0.233432,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,58
0.095784,7,15,35864,124145,14253,14253,14251,14251,7,0.000686,4e-06,0.006609,0.040588,0.044347,0.237946,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,59
0.090706,6,13,32298,115968,14521,14521,14519,14519,6,0.000686,5e-06,0.005844,0.033535,0.036713,0.242911,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,60
0.091726,6,13,33140,118312,14830,14830,14828,14828,6,0.000704,3e-06,0.006035,0.034661,0.03784,0.243441,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,61
0.094019,6,13,33282,119758,15242,15242,15240,15240,6,0.000713,5e-06,0.006034,0.034887,0.038183,0.247526,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,62
0.099146,6,13,33604,120482,15296,15296,15294,15294,6,0.000762,8e-06,0.006247,0.037008,0.040478,0.270822,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,63
0.097585,6,13,33774,122096,15730,15730,15728,15728,6,0.000764,4e-06,0.006217,0.03567,0.038958,0.257913,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,64
0.102495,6,13,34379,123691,15820,15820,15818,15818,6,0.000797,5e-06,0.006152,0.037379,0.040721,0.262545,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,65
0.104777,6,13,34663,125001,16074,16074,16072,16072,6,0.000871,7e-06,0.006459,0.039183,0.042699,0.262968,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,66
0.108998,7,15,35661,128439,16107,16107,16105,16105,7,0.000857,5e-06,0.007502,0.042017,0.045822,0.269275,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,67
0.106798,6,13,35045,126836,16458,16458,16456,16456,6,0.000844,7e-06,0.006502,0.038881,0.04238,0.272979,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,68
0.128519,8,17,42382,145517,16547,16547,16545,16545,8,0.000946,2e-06,0.008928,0.057696,0.062646,0.276203,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,69
0.109873,6,13,34830,127476,16766,16766,16764,16764,6,0.000888,6e-06,0.006839,0.038673,0.042188,0.279816,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,70
0.114112,6,13,35876,130782,17232,17232,17230,17230,6,0.000905,5e-06,0.006916,0.040757,0.044317,0.283757,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,71
0.116978,6,13,35897,130923,17258,17258,17256,17256,6,0.000925,5e-06,0.007124,0.041991,0.045724,0.286845,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,72
0.14819,9,19,46618,157272,17411,17411,17409,17409,9,0.00106,5e-06,0.010438,0.069983,0.0758,0.290289,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,73
0.128305,6,13,36378,133273,17760,17760,17758,17758,6,0.001372,1e-05,0.008122,0.046656,0.050805,0.299426,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,74
0.123917,6,13,36841,135476,18207,18207,18205,18205,6,0.001009,4e-06,0.00712,0.042722,0.046498,0.303319,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,75
0.127953,6,13,36959,136447,18571,18571,18569,18569,6,0.001041,7e-06,0.007789,0.044685,0.048695,0.304331,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,76
0.141802,8,17,41536,148532,18609,18609,18607,18607,8,0.00113,7e-06,0.009757,0.056891,0.061985,0.308295,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,77
0.145316,6,13,43638,158601,19049,19049,19047,19047,6,0.001098,5e-06,0.007984,0.053831,0.0581,0.324524,CBS with AStar,scenesinput/Berlin_1_256-even-22.scen:,78
0.000122,0,1,129,311,128,128,128,128,0,1e-06,0,0,0,0,0.004239,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,1
0.000343,0,1,551,1651,549,549,549,549,0,0,0,0,0,0,0.008463,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,2
0.000513,0,1,705,2384,702,702,702,702,0,1e-06,0,0,0,0,0.012671,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,3
0.000678,0,1,935,3495,931,931,931,931,0,2e-06,0,0,0,0,0.016975,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,4
0.001122,0,1,1353,5452,1348,1348,1348,1348,0,4e-06,0,0,0,0,0.02261,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,5
0.001372,0,1,1555,6402,1549,1549,1549,1549,0,5e-06,0,0,0,0,0.025054,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,6
0.00168,0,1,1747,7338,1740,1740,1740,1740,0,6e-06,0,0,0,0,0.029394,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,7
0.00183,0,1,1905,8095,1897,1897,1897,1897,0,8e-06,0,0,0,0,0.033622,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,8
0.002299,0,1,2303,9988,2294,2294,2294,2294,0,1.1e-05,0,0,0,0,0.036698,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,9
0.002273,0,1,2311,10023,2301,2301,2301,2301,0,1.2e-05,0,0,0,0,0.04107,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,10
0.004543,0,1,2602,11433,2591,2591,2591,2591,0,3.7e-05,0,0,0,0,0.058874,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,11
0.003079,0,1,2761,12217,2749,2749,2749,2749,0,1.7e-05,0,0,0,0,0.048537,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,12
0.003468,0,1,3121,13923,3108,3108,3108,3108,0,2e-05,0,0,0,0,0.054752,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,13
0.003696,0,1,3298,14792,3284,3284,3284,3284,0,2.3e-05,0,0,0,0,0.058096,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,14
0.004357,0,1,3395,15224,3380,3380,3380,3380,0,2.9e-05,0,0,0,0,0.065815,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,15
0.004826,0,1,3588,16154,3572,3572,3572,3572,0,3.3e-05,0,0,0,0,0.069435,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,16
0.004701,0,1,3670,16532,3653,3653,3653,3653,0,3.3e-05,0,0,0,0,0.069769,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,17
0.005098,0,1,3849,17406,3831,3831,3831,3831,0,3.9e-05,0,0,0,0,0.074861,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,18
0.005697,0,1,4175,18971,4156,4156,4156,4156,0,4e-05,0,0,0,0,0.078296,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,19
0.006137,0,1,4231,19244,4211,4211,4211,4211,0,6.2e-05,0,0,0,0,0.082355,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,20
0.007103,0,1,4652,21235,4631,4631,4631,4631,0,5.5e-05,0,0,0,0,0.086459,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,21
0.00733,0,1,4841,22095,4819,4819,4819,4819,0,5.8e-05,0,0,0,0,0.089471,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,22
0.007734,0,1,4903,22377,4880,4880,4880,4880,0,5.6e-05,0,0,0,0,0.098054,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,23
0.008129,0,1,5013,22905,4989,4989,4989,4989,0,6.6e-05,0,0,0,0,0.098049,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,24
0.009438,1,3,5547,24460,5032,5032,5032,5032,1,7.4e-05,2e-06,0.000404,0.000902,0.000913,0.100981,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,25
0.010369,1,3,5960,26405,5444,5444,5444,5444,1,8.3e-05,0,0.000455,0.00097,0.000979,0.109216,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,26
0.012252,1,3,6439,28564,5919,5919,5919,5919,1,0.000114,2e-06,0.000526,0.001138,0.001155,0.112146,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,27
0.011983,1,3,6550,29104,6032,6032,6032,6032,1,9.6e-05,0,0.000505,0.001099,0.001111,0.112794,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,28
0.013309,1,3,7012,31292,6489,6489,6489,6489,1,0.000102,1e-06,0.000535,0.001131,0.001142,0.116757,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,29
0.014073,1,3,7196,32182,6674,6674,6674,6674,1,0.000111,1e-06,0.00054,0.001144,0.001155,0.121712,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,30
0.014336,1,3,7275,32564,6754,6754,6754,6754,1,0.000113,1e-06,0.000577,0.001192,0.001205,0.125473,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,31
0.014729,1,3,7273,32563,6756,6756,6756,6756,1,0.000117,1e-06,0.000585,0.001176,0.001188,0.134163,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,32
0.015888,1,3,7382,33101,6868,6868,6868,6868,1,0.000132,1e-06,0.000627,0.001274,0.001286,0.131085,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,33
0.016237,1,3,7679,34528,7159,7159,7159,7159,1,0.000138,1e-06,0.00063,0.001263,0.001277,0.136346,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,34
0.017372,1,3,7784,35001,7257,7257,7257,7257,1,0.00015,1e-06,0.000626,0.001272,0.001285,0.139142,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,35
0.018913,1,3,8162,36789,7638,7638,7638,7638,1,0.00016,1e-06,0.000689,0.001423,0.001438,0.150688,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,36
0.018747,1,3,8272,37330,7747,7747,7747,7747,1,0.000188,0,0.000688,0.001368,0.001382,0.14889,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,37
0.019957,1,3,8546,38641,8018,8018,8018,8018,1,0.00017,2e-06,0.000687,0.001405,0.001419,0.151533,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,38
0.020437,1,3,8592,38855,8061,8061,8061,8061,1,0.000209,0,0.000698,0.001433,0.001459,0.155895,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,39
0.021556,1,3,8816,39941,8281,8281,8281,8281,1,0.000186,0,0.000734,0.001545,0.001559,0.164109,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,40
0.023468,1,3,9239,41960,8706,8706,8706,8706,1,0.000207,1e-06,0.000757,0.001545,0.001559,0.16552,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,41
0.02358,1,3,9615,43751,9082,9082,9082,9082,1,0.000213,1e-06,0.000819,0.001596,0.001611,0.167751,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,42
0.026721,2,5,10177,46425,9239,9239,9239,9239,2,0.000242,2e-06,0.00142,0.003041,0.003419,0.172693,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,43
0.027075,2,5,10190,46445,9244,9244,9244,9244,2,0.000255,2e-06,0.001425,0.003077,0.003472,0.177556,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,44
0.028567,2,5,10556,48168,9598,9598,9598,9598,2,0.000261,1e-06,0.001473,0.003259,0.003654,0.1823,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,45
0.033358,3,7,11524,52758,9780,9780,9780,9780,3,0.000338,5e-06,0.002199,0.005587,0.006492,0.189292,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,46
0.033166,3,7,11707,53649,9955,9955,9955,9955,3,0.000329,4e-06,0.002197,0.005566,0.006473,0.187635,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,47
0.034374,3,7,11957,54741,10194,10194,10194,10194,3,0.000314,2e-06,0.002337,0.005654,0.006549,0.1928,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,48
0.038912,4,9,13201,60709,10658,10658,10658,10658,4,0.000391,3e-06,0.003054,0.007795,0.009248,0.194611,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,49
0.039921,4,9,13332,61308,10794,10794,10794,10794,4,0.000407,4e-06,0.003191,0.008034,0.009541,0.199298,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,50
0.041234,4,9,13510,62156,10976,10976,10976,10976,4,0.000424,2e-06,0.003133,0.008103,0.009549,0.203145,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,51
0.04289,4,9,13804,63524,11257,11257,11257,11257,4,0.000439,4e-06,0.00324,0.008357,0.009888,0.208269,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,52
0.044545,4,9,13881,63927,11322,11322,11322,11322,4,0.000451,2e-06,0.003276,0.008555,0.010051,0.211924,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,53
0.04509,4,9,13954,64240,11393,11393,11393,11393,4,0.000478,6e-06,0.0034,0.008548,0.010182,0.216746,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,54
0.046574,4,9,14401,66416,11838,11838,11838,11838,4,0.000461,1e-06,0.003411,0.008662,0.010217,0.220326,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,55
0.047811,4,9,14624,67432,12059,12059,12059,12059,4,0.000466,3e-06,0.003473,0.008926,0.010488,0.228232,CBS with AStar,scenesinput/Berlin_1_256-even-23.scen:,56
